#SN, zhelio, MJD, epoch, at_max_flag
sn2002eu 0.03760 52530.400 10.698 0
sn2002bi 0.02320 52339.500 nan 0
sn2005mc 0.02530 53731.370 -2.175 1
sn2001C 0.01090 51962.250 nan 0
sn2005hk 0.01300 53679.220 -5.311 0
sn2003iu 0.04140 52944.230 nan 0
sn2000cf 0.03640 51675.340 2.933 0
sn1997bp 0.00830 50551.310 2.787 1
sn2005bo 0.01390 53500.290 21.693 0
sn1999by 0.00220 51340.160 30.892 0
sn2007bc 0.02077 54207.360 7.308 0
sn2000cn 0.02350 51716.370 8.276 0
sn2008ae 0.03010 54506.360 -1.010 1
sn2002ey 0.03850 52530.290 nan 0
sn2002db 0.03620 52426.290 nan 0
sn2003kf 0.00740 52996.400 15.485 0
sn1998es 0.01060 51187.220 44.053 0
sn2002fb 0.01560 52582.410 52.491 0
sn2003hw 0.04200 52901.450 nan 0
sn1998ec 0.01990 51085.520 -3.902 0
sn2001bf 0.01560 52105.400 58.783 0
sn1998aq 0.00390 50951.200 19.922 0
sn2005hk 0.01300 53682.200 -2.369 1
sn2007af 0.00546 54177.410 3.292 0
sn2005ke 0.00488 53727.210 28.283 0
sn2004L 0.03230 53056.360 26.601 0
sn2003kf 0.00740 53001.310 20.359 0
sn2002dl 0.01630 52445.410 -6.484 0
sn2008Z 0.02100 54525.280 10.362 0
sn1999ej 0.01370 51481.280 -1.795 1
sn1999by 0.00220 51312.150 2.944 1
sn1996X 0.00680 50213.250 22.000 0
sn2006bt 0.03220 53857.330 -0.068 1
sn2006lf 0.01320 54039.420 -5.507 0
sn2001if 0.03770 52257.300 nan 0
sn2002bf 0.02440 52367.210 29.100 0
sn2006gr 0.03460 54007.130 -5.094 0
sn1999X 0.02510 51232.270 28.553 0
sn2007le 0.00672 54412.160 13.369 0
sn1999ac 0.00950 51289.460 38.593 0
sn2003cg 0.00410 52723.240 -6.135 0
sn1996Z 0.00740 50231.160 14.056 0
sn1996ai 0.00290 50255.230 0.130 1
sn2002bo 0.00430 52436.150 79.110 0
sn2007ca 0.01407 54238.320 11.458 0
sn2007hj 0.01411 54361.350 12.274 0
sn2001bg 0.00720 52050.140 10.068 0
sn2003iv 0.03430 52932.400 -1.450 1
sn1997bq 0.00930 50552.210 -5.638 0
sn2000fa 0.02130 51906.410 14.012 0
sn2003hv 0.00560 52964.210 74.692 0
sn2008ar 0.02615 54525.390 -8.488 0
sn1999aa 0.01440 51229.290 -3.066 0
sn2003fa 0.04040 52813.330 6.853 0
snf20080720-001 0.02090 54676.470 4.574 0
sn2001V 0.01510 52013.310 39.907 0
sn2001fe 0.01340 52232.470 3.227 0
sn2005na 0.02632 53742.320 1.384 1
sn2004ca 0.01780 53166.460 nan 0
sn2008Q 0.00810 54499.120 -6.230 0
sn2002fk 0.00750 52668.220 119.424 0
sn2006gz 0.02340 54027.130 7.260 0
sn2006br 0.02459 53852.330 0.224 1
sn2001ep 0.01300 52196.450 -3.110 0
sn2001ed 0.01680 52163.430 nan 0
sn2002fk 0.00750 52616.290 67.881 0
sn2001cj 0.02420 52079.260 13.630 0
sn2005am 0.00790 53443.230 7.864 0
sn1996Z 0.00740 50223.170 6.125 0
sn2007co 0.02700 54266.360 1.714 1
sn1997bp 0.00830 50576.150 27.422 0
sn2000cx 0.00810 51759.450 6.597 0
sn1998bp 0.01050 50933.470 -2.900 1
sn2005cf 0.00650 53558.180 24.322 0
sn2005cf 0.00650 53562.200 28.316 0
sn2006ak 0.03810 53787.330 7.350 0
sn2006bt 0.03220 53860.270 2.780 1
sn2007fs 0.01730 54300.430 4.060 0
sn2002dk 0.01850 52443.430 nan 0
sn2003iu 0.04140 52934.360 nan 0
sn2005am 0.00790 53493.150 57.368 0
sn2007sr 0.00548 54464.540 15.354 0
sn2002es 0.01800 52523.490 5.098 0
sn1999dq 0.01410 51438.460 2.426 1
sn2005kc 0.01512 53704.110 6.709 0
sn2006ac 0.02270 53787.430 6.189 0
sn2008ae 0.03010 54507.320 -0.078 1
sn2002fb 0.01560 52529.440 0.335 1
sn2003iu 0.04140 52937.350 nan 0
sn1999be 0.01890 51280.170 nan 0
sn2004as 0.03100 53084.380 -0.989 1
sn2007qe 0.02390 54420.110 -8.585 0
sn2007hj 0.01411 54352.350 3.401 0
sn2006bt 0.03220 53859.350 1.889 1
sn2004ef 0.03099 53258.270 -5.267 0
sn2002de 0.02800 52437.290 3.687 0
sn2002cd 0.01040 52378.490 -4.662 0
sn2007le 0.00672 54388.280 -10.350 0
sn2008bf 0.02403 54559.300 4.587 0
sn2000fo 0.02380 51907.110 nan 0
sn2002bo 0.00430 52373.200 16.429 0
sn2001fh 0.01230 52233.080 9.167 0
sn2007co 0.02700 54268.340 3.642 0
sn2003du 0.00640 52767.300 1.192 1
sn2000cm 0.00720 51700.160 nan 0
sn1998V 0.01740 50906.490 15.029 0
snf20080522-000 0.04500 54623.310 1.732 1
sn2003kf 0.00740 52972.410 -8.328 0
sn2005cr 0.02140 53549.190 nan 0
sn2001L 0.01520 51928.460 nan 0
sn1999cl 0.00780 51339.220 -3.255 0
sn1998de 0.01670 51024.460 -2.203 1
sn2002bo 0.00430 52348.250 -8.414 0
sn1995bd 0.01460 50074.340 -11.985 0
sn2002di 0.03640 52437.330 nan 0
sn2007hj 0.01411 54350.320 1.400 1
sn2003it 0.02510 52943.230 8.516 0
sn1998dk 0.01330 51069.390 13.116 0
sn2006cq 0.04830 53886.270 -3.367 0
sn2002es 0.01800 52520.450 2.112 0
sn2006gr 0.03460 54031.180 18.152 0
sn2001br 0.02090 52053.460 2.508 1
sn2003it 0.02510 52937.240 2.673 1
sn2001ah 0.05780 52025.300 17.867 0
sn2002bz 0.03700 52370.360 nan 0
sn2002ck 0.02980 52401.380 4.253 0
sn2006ac 0.02270 53791.380 10.052 0
sn2005hf 0.04310 53675.220 12.865 0
sn2001en 0.01640 52198.330 6.326 0
sn1996X 0.00680 50190.330 -0.765 1
sn2003gj 0.03380 52824.400 nan 0
sn1999be 0.01890 51286.180 nan 0
sn2007F 0.02360 54150.430 26.407 0
sn2003du 0.00640 52826.190 59.708 0
sn2005am 0.00790 53438.250 2.925 1
sn2001fu 0.00570 52220.510 nan 0
sn2007S 0.01388 54143.330 -0.759 1
sn2002ar 0.03020 52318.480 nan 0
sn1999cf 0.02450 51334.210 nan 0
sn2001V 0.01510 52021.380 47.857 0
sn2002cs 0.01580 52401.390 -8.476 0
sn2003cg 0.00410 52727.290 -2.101 1
sn2005A 0.01914 53378.130 -1.344 1
sn2007co 0.02700 54259.350 -5.112 0
sn2003gq 0.02140 52849.390 1.459 1
sn2006lf 0.01320 54061.350 16.137 0
sn2005el 0.01491 53706.430 59.155 0
sn2003ae 0.03280 52679.370 nan 0
sn2005am 0.00790 53439.210 3.877 0
sn2007af 0.00546 54169.460 -4.615 0
sn1997dt 0.00730 50775.190 -10.632 0
sn2004K 0.03610 53031.540 nan 0
snf20080522-000 0.04500 54622.190 0.660 1
sn2007al 0.01212 54177.250 8.250 0
sn2005lu 0.03201 53727.160 16.625 0
sn2003du 0.00640 52755.340 -10.692 0
sn2007af 0.00546 54202.450 28.198 0
sn2005cf 0.00650 53563.180 29.290 0
sn1998aq 0.00390 50922.260 -8.905 0
sn1994ae 0.00430 49693.550 8.016 0
sn2003du 0.00640 52784.210 17.995 0
sn2007S 0.01388 54204.250 59.325 0
sn2000cw 0.03010 51751.460 3.456 0
sn2003cg 0.00410 52730.220 0.817 1
sn2007fb 0.01800 54297.440 10.550 0
sn1999aa 0.01440 51279.220 46.155 0
sn1999dq 0.01410 51437.450 1.430 1
sn1998es 0.01060 51161.180 18.286 0
sn2004gs 0.02665 53354.480 -1.286 1
sn2000cn 0.02350 51698.370 -9.311 0
sn1998dm 0.00650 51066.420 6.478 0
sn1994D 0.00290 49452.260 19.703 0
sn2006gr 0.03460 54005.300 -6.863 0
sn2005eq 0.02898 53655.330 1.293 1
sn2002cr 0.00940 52406.190 -2.388 1
sn1997do 0.01010 50755.430 -10.563 0
sn2005kc 0.01512 53727.080 29.337 0
sn2000cn 0.02350 51700.370 -7.357 0
sn1998bp 0.01050 50961.470 24.810 0
sn2007bk 0.03220 54212.380 nan 0
sn2002bf 0.02440 52339.220 1.777 0
sn2006N 0.01430 53766.220 5.541 0
sn2006X 0.00524 53794.340 8.197 0
sn2003kf 0.00740 53002.320 21.362 0
sn2007hj 0.01411 54382.230 32.860 0
sn2008ar 0.02615 54560.460 25.690 0
sn2003W 0.02010 52677.400 -2.255 1
sn2002cr 0.00940 52402.210 -6.330 0
sn2001gc 0.01930 52266.320 21.995 0
sn2006le 0.01740 54050.390 2.939 1
sn2002he 0.02460 52577.480 -8.120 0
sn1999gh 0.00770 51518.530 5.488 0
sn1998co 0.01820 50994.470 6.845 0
sn1996X 0.00680 50198.290 7.141 0
sn1999dq 0.01410 51462.450 26.082 0
sn1994ae 0.00430 49754.450 68.655 0
sn2003kf 0.00740 52991.350 10.473 0
sn2006bt 0.03220 53856.390 -0.978 1
sn2005ke 0.00488 53709.260 10.413 0
sn1999gd 0.01830 51545.390 25.523 0
sn2007bj 0.01660 54239.390 38.550 0
sn1998bu 0.00290 50965.180 12.444 0
sn1994Q 0.02950 49509.370 12.793 0
sn2002jy 0.01960 52650.080 15.771 0
sn2001eh 0.03710 52199.330 28.763 0
sn2002ey 0.03850 52523.320 nan 0
sn2007ci 0.01800 54242.190 -4.136 0
snf20080720-001 0.02090 54677.460 5.544 0
sn1999cf 0.02450 51339.290 nan 0
sn1999X 0.02510 51219.340 15.940 0
sn2006le 0.01740 54095.280 47.061 0
sn1999ac 0.00950 51337.380 86.062 0
sn2007le 0.00672 54411.160 12.376 0
sn2004as 0.03100 53094.240 8.574 0
sn1998dh 0.00870 51026.400 -3.470 0
sn2003ic 0.05530 52914.250 8.007 0
sn2001eh 0.03710 52195.330 24.906 0
sn2008A 0.01620 54497.090 18.687 0
sn1994D 0.00290 49453.230 20.670 0
sn2002bs 0.00990 52373.340 nan 0
sn2001C 0.01090 51923.200 nan 0
sn2005eu 0.03490 53668.290 8.300 0
sn2002cs 0.01580 52413.390 3.337 0
sn2000fa 0.02130 51894.360 2.213 1
sn2005ej 0.03790 53638.150 nan 0
sn2007S 0.01388 54169.280 24.835 0
sn1999dq 0.01410 51525.240 87.999 0
sn1999gp 0.02670 51545.210 -4.763 0
sn2005cf 0.00650 53557.230 23.378 0
sn2003hz 0.02020 52901.500 nan 0
sn2007ca 0.01407 54262.180 34.987 0
sn1998aq 0.00390 50985.180 53.770 0
sn2007jg 0.03713 54363.460 -2.256 1
sn2001V 0.01510 52020.170 46.665 0
sn2006N 0.01430 53759.260 -1.321 1
sn2001N 0.02100 51931.460 0.646 1
sn1999aa 0.01440 51277.140 44.105 0
sn2006ax 0.01674 53820.290 -6.403 0
sn2001gc 0.01930 52249.330 5.327 0
sn2002G 0.03380 52294.530 -4.421 0
sn2000cm 0.00720 51699.160 nan 0
sn2004fu 0.00920 53328.070 2.447 1
sn2004bj 0.05010 53120.280 nan 0
sn2006cf 0.04160 53875.160 2.650 0
sn1999ac 0.00950 51275.460 24.725 0
sn2008Q 0.00810 54503.130 -2.252 1
sn2001bs 0.02920 52053.360 nan 0
sn2002fk 0.00750 52544.460 -3.414 0
sn2007al 0.01212 54173.260 4.308 0
sn1998bn 0.00610 50951.180 nan 0
sn2001V 0.01510 51982.430 9.487 0
sn2005ke 0.00488 53701.270 2.459 1
sn2007al 0.01212 54174.230 5.266 0
sn2002bz 0.03700 52372.410 nan 0
sn2003it 0.02510 52932.230 -2.214 1
sn2002bo 0.00430 52344.230 -12.417 0
sn2002ck 0.02980 52396.460 -0.524 1
sn2006H 0.01400 53760.160 7.456 0
snf20080522-011 0.03790 54629.250 12.092 0
sn2001V 0.01510 51963.330 -9.329 0
sn2007su 0.02790 54468.120 nan 0
sn1999gh 0.00770 51525.510 12.414 0
sn2002bf 0.02440 52353.220 15.443 0
sn2008ar 0.02615 54642.000 105.155 0
sn2001bf 0.01560 52050.430 4.657 0
sn1998bp 0.01050 50935.470 -0.920 1
sn2005bc 0.01210 53464.460 -4.980 0
sn2007at 0.05420 54179.380 nan 0
sn2004L 0.03230 53065.310 35.271 0
sn2003it 0.02510 52935.250 0.732 1
sn1999gh 0.00770 51584.330 70.785 0
sn2005M 0.02462 53430.320 24.677 0
sn2002bo 0.00430 52402.160 45.265 0
sn2005am 0.00790 53446.230 10.839 0
sn2004as 0.03100 53078.320 -6.867 0
sn2006bw 0.03000 53857.310 4.864 0
sn1998bu 0.00290 50991.200 38.389 0
sn1999dq 0.01410 51425.480 -10.374 0
sn2003cg 0.00410 52725.270 -4.113 0
sn2000cp 0.03420 51718.290 -1.557 1
sn2000B 0.01910 51571.130 8.566 0
sn2006cf 0.04160 53890.220 17.108 0
sn2005cf 0.00650 53560.230 26.359 0
sn2001fe 0.01340 52263.520 33.866 0
sn2001ep 0.01300 52197.450 -2.122 1
sn1998de 0.01670 51026.410 -0.285 1
sn1996bo 0.01720 50396.280 9.123 0
sn2002bf 0.02440 52343.240 5.701 0
sn2001gc 0.01930 52257.460 13.303 0
sn2002kf 0.01930 52668.280 29.510 0
sn2003du 0.00640 52799.290 32.979 0
sn1997br 0.00710 50576.260 16.840 0
sn2006B 0.01630 53744.080 nan 0
sn2001bg 0.00720 52044.230 4.200 0
sn1998bu 0.00290 50962.180 9.453 0
sn2004at 0.02230 53110.190 17.793 0
sn2005ls 0.02110 53725.220 10.792 0
sn2008Z 0.02100 54507.300 -7.248 0
sn2002bz 0.03700 52373.360 nan 0
sn1996X 0.00680 50189.440 -1.649 1
sn2006ev 0.02873 53994.230 5.473 0
sn1997E 0.01330 50479.260 11.112 0
sn2004ef 0.03099 53270.220 6.324 0
sn2004ef 0.03099 53262.180 -1.474 1
sn2008C 0.01662 54508.270 41.760 0
sn2006S 0.03210 53766.490 -2.626 1
sn1998de 0.01670 51023.500 -3.147 0
sn2002fk 0.00750 52612.270 63.891 0
sn1998es 0.01060 51132.250 -10.340 0
sn2005cf 0.00650 53550.310 16.503 0
sn2001ep 0.01300 52205.450 5.775 0
sn2003kc 0.03340 52969.540 -7.606 0
sn2002bo 0.00430 52429.170 72.160 0
sn1999by 0.00220 51351.170 41.878 0
sn1999ac 0.00950 51259.510 8.925 0
sn2003kf 0.00740 52995.390 14.483 0
sn1998dm 0.00650 51079.390 19.364 0
sn2003W 0.02010 52671.350 -8.185 0
sn2001V 0.01510 52001.190 27.968 0
sn2005bo 0.01390 53478.210 -0.089 1
sn2005cc 0.00750 53521.200 2.581 0
sn2003ch 0.02500 52730.170 4.751 0
sn1998ef 0.01770 51110.300 -3.537 0
sn1999gp 0.02670 51572.100 21.428 0
sn2008bf 0.02403 54568.300 13.371 0
sn2001ie 0.03070 52264.500 nan 0
sn2003W 0.02010 52672.300 -7.254 0
sn2005hf 0.04310 53670.270 8.120 0
sn2008bf 0.02403 54562.290 7.505 0
sn2001G 0.01680 51969.450 39.192 0
sn2002kf 0.01930 52652.310 13.843 0
sn2006S 0.03210 53770.470 1.231 1
sn2004ap 0.02390 53077.250 nan 0
sn1997bq 0.00930 50551.220 -6.618 0
sn2007af 0.00546 54178.420 4.297 0
sn2002bo 0.00430 52408.170 51.250 0
sn2006br 0.02459 53855.180 3.006 0
sn1998aq 0.00390 50933.240 2.032 1
sn2002fb 0.01560 52526.430 -2.629 1
sn2008A 0.01620 54502.130 23.647 0
sn2001V 0.01510 52047.240 73.333 0
sn2007au 0.02000 54179.200 -4.706 0
sn2005eq 0.02898 53668.380 13.975 0
sn2006sr 0.02440 54091.120 -0.957 1
sn2002bf 0.02440 52348.220 10.562 0
sn2002jm 0.01810 52620.480 nan 0
sn2001ay 0.03020 52025.340 3.242 0
sn2006gz 0.02340 54031.090 11.130 0
sn2004at 0.02230 53122.260 29.600 0
sn2007sr 0.00548 54494.520 45.167 0
sn2007le 0.00672 54416.200 17.382 0
sn2001gc 0.01930 52248.350 4.366 0
sn2003du 0.00640 52817.280 50.855 0
sn2002bo 0.00430 52349.340 -7.328 0
sn2004L 0.03230 53034.330 5.260 0
sn2002bo 0.00430 52368.370 11.620 0
sn2007le 0.00672 54392.210 -6.446 0
sn2005am 0.00790 53447.180 11.781 0
sn2005am 0.00790 53467.170 31.605 0
sn2001az 0.04070 52053.430 20.015 0
sn1994ae 0.00430 49720.480 34.830 0
sn2001ay 0.03020 52031.300 9.027 0
sn2001fh 0.01230 52228.090 4.238 0
sn2007co 0.02700 54260.330 -4.158 0
sn2002he 0.02460 52582.500 -3.221 0
sn2007bc 0.02077 54206.210 6.181 0
sn2006sr 0.02440 54093.090 0.966 1
sn2004as 0.03100 53088.340 2.852 1
sn2003kc 0.03340 52976.490 -0.881 1
sn2004dt 0.01973 53259.420 19.247 0
sn2007le 0.00672 54439.070 40.097 0
sn2003fa 0.04040 52820.220 13.476 0
sn1999gp 0.02670 51586.110 35.074 0
sn2002hu 0.03740 52591.250 -0.723 1
sn2006N 0.01430 53763.220 2.583 1
sn1998ec 0.01990 51115.500 25.493 0
sn1998co 0.01820 51024.450 36.290 0
sn2001V 0.01510 51996.290 23.141 0
sn2005eu 0.03490 53670.360 10.301 0
sn2001gb 0.02570 52265.520 nan 0
sn2001G 0.01680 52022.190 91.060 0
sn1999ek 0.01750 51491.420 9.160 0
sn1999gp 0.02670 51555.090 4.860 0
sn2001N 0.02100 51942.470 11.430 0
sn2007S 0.01388 54150.320 6.135 0
sn2006X 0.00524 53788.410 2.298 1
sn2007fb 0.01800 54353.350 65.472 0
sn1999aa 0.01440 51275.150 42.143 0
sn2006cf 0.04160 53877.260 4.666 0
sn2002es 0.01800 52527.460 8.998 0
sn2001fh 0.01230 52221.190 -2.578 1
sn2004L 0.03230 53051.350 21.748 0
sn1998ab 0.02700 50951.220 35.852 0
sn2006cf 0.04160 53879.210 6.538 0
sn2003iu 0.04140 52962.180 nan 0
sn1998bu 0.00290 50992.160 39.346 0
sn1999ej 0.01370 51491.260 8.050 0
sn2006hb 0.01534 54009.520 9.771 0
sn1998dh 0.00870 51029.360 -0.535 1
sn2006cp 0.02230 53939.170 41.544 0
sn1998es 0.01060 51144.210 1.494 1
sn2006ap 0.02250 53798.520 nan 0
sn2003cg 0.00410 52727.270 -2.121 1
sn2006N 0.01430 53768.200 7.493 0
sn2007af 0.00546 54235.270 60.841 0
sn2007af 0.00546 54206.350 32.077 0
sn1997cn 0.01680 50604.300 17.899 0
sn2002bo 0.00430 52354.240 -2.449 1
sn2003kf 0.00740 53051.180 69.863 0
sn1998dx 0.05420 51078.120 5.900 0
sn1997do 0.01010 50754.460 -11.524 0
sn2008Z 0.02100 54508.330 -6.239 0
sn2006le 0.01740 54055.420 7.883 0
sn2004L 0.03230 53052.350 22.716 0
sn2007bm 0.00621 54213.230 -11.201 0
sn2001en 0.01640 52204.290 12.190 0
sn2001ay 0.03020 52020.480 -1.475 1
sn1997dt 0.00730 50786.110 0.208 1
sn2000fa 0.02130 51913.360 20.817 0
sn2007co 0.02700 54263.350 -1.217 1
sn1995al 0.00510 50045.530 16.347 0
sn1997bp 0.00830 50567.260 18.606 0
sn1995al 0.00510 50073.470 44.145 0
sn1998aq 0.00390 50949.170 17.900 0
sn2006lf 0.01320 54052.360 7.264 0
sn2001V 0.01510 52026.350 52.753 0
sn1998de 0.01670 51029.460 2.715 1
sn2007co 0.02700 54271.340 6.563 0
sn1998es 0.01060 51199.140 55.848 0
sn2003lc 0.03460 53005.120 nan 0
sn2007le 0.00672 54409.160 10.389 0
sn2004gs 0.02665 53359.440 3.546 0
sn2005cc 0.00750 53524.270 5.628 0
sn2002ci 0.02220 52385.420 nan 0
sn1994D 0.00290 49475.250 42.626 0
sn2001br 0.02090 52105.440 53.423 0
sn2007kk 0.04100 54384.360 2.075 1
sn2003ch 0.02500 52727.170 1.824 1
sn2005iq 0.03404 53681.210 -5.986 0
sn1999aa 0.01440 51249.290 16.650 0
sn1998es 0.01060 51139.260 -3.404 0
sn2005am 0.00790 53442.210 6.852 0
sn2003kc 0.03340 53002.440 24.231 0
sn1999gd 0.01830 51527.460 7.915 0
sn2002bf 0.02440 52352.330 14.574 0
sn2006gr 0.03460 54010.260 -2.068 1
sn1999gh 0.00770 51522.500 9.427 0
sn2003iz 0.04820 52935.280 nan 0
sn1998es 0.01060 51168.090 25.124 0
sn2007ca 0.01407 54265.230 37.994 0
sn2008ar 0.02615 54538.370 4.161 0
sn1998aq 0.00390 50964.200 32.872 0
sn1999dq 0.01410 51427.430 -8.451 0
sn2001ib 0.01900 52257.120 nan 0
sn2002bo 0.00430 52386.180 29.354 0
sn1997bq 0.00930 50567.170 9.185 0
sn2002cs 0.01580 52402.470 -7.413 0
sn2006lf 0.01320 54051.370 6.287 0
sn2003jz 0.01590 52963.500 nan 0
sn2005hk 0.01300 53681.230 -3.327 0
sn2001V 0.01510 52000.220 27.012 0
sn2006N 0.01430 53789.180 28.177 0
sn2004bg 0.02080 53115.330 5.711 0
sn2000cu 0.01960 51751.260 7.317 0
sn1998aq 0.00390 50996.170 64.718 0
sn2008ae 0.03010 54510.320 2.835 1
sn2002cr 0.00940 52409.280 0.674 1
sn2007bm 0.00621 54242.170 17.561 0
sn2003it 0.02510 52942.220 7.531 0
sn2001ay 0.03020 52054.340 31.392 0
sn2001bp 0.09490 52054.390 nan 0
sn2006az 0.03110 53825.370 -0.999 1
sn2008C 0.01662 54558.140 90.796 0
sn2006bq 0.02190 53852.350 5.333 0
sn2007kk 0.04100 54388.320 5.879 0
sn2003du 0.00640 52791.300 25.040 0
sn2001eh 0.03710 52196.320 25.861 0
sn2008Z 0.02100 54522.440 7.581 0
sn2002de 0.02800 52436.290 2.714 1
sn1997bp 0.00830 50548.270 -0.228 1
snf20080514-002 0.02190 54627.210 15.178 0
sn2005hk 0.01300 53705.200 20.336 0
sn2004at 0.02230 53083.240 -8.569 0
sn2003kf 0.00740 52971.430 -9.301 0
sn1996bl 0.03600 50372.290 -4.064 0
sn2001eh 0.03710 52197.320 26.825 0
sn2003it 0.02510 52936.240 1.697 1
sn2007sw 0.02520 54465.510 nan 0
sn2006N 0.01430 53757.230 -3.322 0
snf20080514-002 0.02190 54624.220 12.252 0
sn2007ci 0.01800 54239.180 -7.092 0
sn2000fa 0.02130 51896.380 4.191 0
sn2007af 0.00546 54208.280 33.996 0
sn2007su 0.02790 54465.090 nan 0
sn1996ai 0.00290 50254.150 -0.947 1
sn1998dk 0.01330 51072.400 16.086 0
sn1999ac 0.00950 51313.380 62.288 0
sn1998bp 0.01050 50962.420 25.750 0
sn1996by 0.01370 50457.330 nan 0
sn2001fe 0.01340 52257.480 27.906 0
sn2006S 0.03210 53772.480 3.178 0
sn2007bc 0.02077 54204.270 4.281 0
sn1996X 0.00680 50219.240 27.950 0
sn1994D 0.00290 49478.280 45.648 0
sn2000dk 0.01750 51816.340 3.676 0
sn2005am 0.00790 53440.230 4.889 0
sn1998bn 0.00610 50934.250 nan 0
sn2005mz 0.01760 53764.110 17.993 0
sn1997do 0.01010 50777.380 11.167 0
sn1999aa 0.01440 51232.250 -0.148 1
sn2007af 0.00546 54176.420 2.308 1
sn2002eu 0.03760 52520.460 1.118 0
sn1997bp 0.00830 50580.220 31.459 0
sn1999ac 0.00950 51261.510 10.906 0
sn2007S 0.01388 54178.240 33.672 0
sn2005hf 0.04310 53680.340 17.774 0
sn2002he 0.02460 52591.530 5.592 0
sn2007bd 0.03102 54202.180 -4.190 0
sn2006le 0.01740 54039.450 -7.814 0
sn2006kf 0.02130 54035.390 -5.199 0
sn2008ar 0.02615 54537.360 3.177 0
snf20080514-002 0.02190 54616.220 4.423 0
sn2006N 0.01430 53767.210 6.517 0
sn2001ay 0.03020 52053.330 30.412 0
sn2007hj 0.01411 54386.200 36.774 0
sn1998dk 0.01330 51077.370 20.991 0
sn2001ep 0.01300 52233.480 33.445 0
sn2002bo 0.00430 52668.390 310.355 0
sn2002bo 0.00430 52370.230 13.472 0
sn2001N 0.02100 51940.400 9.403 0
sn2000fd 0.01610 51893.150 nan 0
sn2000fa 0.02130 51881.480 -10.399 0
sn2002df 0.02870 52429.460 nan 0
sn1994D 0.00290 49449.420 16.871 0
sn2003it 0.02510 52938.250 3.658 0
sn1995bd 0.01460 50097.240 10.585 0
sn2002ar 0.03020 52320.470 nan 0
sn1995al 0.00510 50054.400 25.172 0
sn1998es 0.01060 51142.220 -0.475 1
sn2006le 0.01740 54056.440 8.885 0
sn2003fd 0.05970 52825.260 nan 0
sn1998V 0.01740 50903.480 12.070 0
sn2007bm 0.00621 54263.170 38.432 0
sn2000dg 0.03850 51793.430 3.110 0
sn1997br 0.00710 50597.240 37.673 0
sn1995al 0.00510 50048.520 19.321 0
sn2007co 0.02700 54267.350 2.678 1
sn2004as 0.03100 53082.360 -2.949 1
sn1999ek 0.01750 51485.400 3.243 0
sn1994Q 0.02950 49508.350 11.802 0
sn2002cr 0.00940 52397.290 -11.205 0
sn2003lc 0.03460 53001.110 nan 0
sn1994D 0.00290 49432.350 -0.150 1
sn1994D 0.00290 49429.360 -3.131 0
sn2004as 0.03100 53087.260 1.804 1
sn2005cc 0.00750 53522.230 3.603 0
sn2001ay 0.03020 52045.260 22.578 0
sn2003F 0.01730 52668.260 nan 0
sn2001gc 0.01930 52251.350 7.309 0
sn2001de 0.03110 52114.430 nan 0
sn2002bo 0.00430 52369.230 12.476 0
sn2002bz 0.03700 52399.350 nan 0
sn2002bz 0.03700 52371.380 nan 0
sn2005hk 0.01300 53712.120 27.167 0
sn2003U 0.02810 52671.550 -5.593 0
sn1997bp 0.00830 50545.420 -3.055 0
sn2001eh 0.03710 52174.350 4.677 0
sn2003iu 0.04140 52938.280 nan 0
sn2002fk 0.00750 52581.370 33.221 0
sn1997do 0.01010 50759.510 -6.524 0
sn1998cs 0.03260 51013.230 nan 0
sn1997br 0.00710 50580.250 20.802 0
sn2008L 0.01940 54498.150 5.641 0
sn2004as 0.03100 53079.310 -5.907 0
sn2008Z 0.02100 54538.360 23.173 0
sn2001G 0.01680 51963.290 33.133 0
sn2007ob 0.03390 54412.210 nan 0
sn2003W 0.02010 52668.350 -11.126 0
sn2007le 0.00672 54417.140 18.315 0
sn2003hx 0.00710 52964.300 nan 0
sn1999aa 0.01440 51222.350 -9.907 0
sn1999bh 0.01720 51277.270 5.083 0
sn1999gp 0.02670 51550.130 0.029 1
sn2002bs 0.00990 52371.330 nan 0
sn1999gd 0.01830 51549.440 29.500 0
sn1998es 0.01060 51138.230 -4.423 0
sn2003ag 0.02260 52679.410 nan 0
sn2003it 0.02510 52934.260 -0.234 1
sn2002es 0.01800 52529.460 10.963 0
sn2008C 0.01662 54470.270 4.395 0
sn1998bu 0.00290 50985.160 32.366 0
sn1995D 0.00670 49833.140 64.011 0
sn2000bk 0.02540 51666.230 18.754 0
sn2003cg 0.00410 52724.300 -5.079 0
sn2002hd 0.03500 52576.520 1.372 0
sn2001E 0.01910 51933.480 7.732 0
sn1998dm 0.00650 51069.430 9.468 0
sn2007co 0.02700 54276.400 11.490 0
sn2001az 0.04070 52029.400 -3.075 0
sn1998bu 0.00290 50989.170 36.365 0
sn2001fh 0.01230 52231.070 7.182 0
sn1999cl 0.00780 51335.180 -7.263 0
sn2001ep 0.01300 52198.450 -1.135 1
sn2000fa 0.02130 51903.420 11.084 0
sn1997do 0.01010 50776.450 10.247 0
sn2003fa 0.04040 52817.300 10.669 0
sn1998es 0.01060 51131.220 -11.360 0
sn2003hm 0.01380 52904.470 nan 0
sn2007qe 0.02390 54419.280 -9.395 0
sn2001ep 0.01300 52228.370 28.401 0
sn2001fe 0.01340 52229.510 0.306 1
sn1999ac 0.00950 51285.500 34.671 0
sn1999by 0.00220 51305.140 -4.051 0
